"","State","Year","Event","Value"
"10605","CA",1976,"Property",25000
"10606","CO",1976,"Property",357500
"10607","CT",1976,"Property",25000
"10608","DE",1976,"Property",250000
"10609","FL",1976,"Property",6706280
"10610","GA",1976,"Property",2005280
"10611","HI",1976,"Property",NA
"10612","IA",1976,"Property",28330560
"10613","ID",1976,"Property",0
"10614","IL",1976,"Property",26053000
"10615","IN",1976,"Property",11165250
"10616","KS",1976,"Property",2837500
"10617","KY",1976,"Property",777500
"10618","LA",1976,"Property",9900000
"10619","MA",1976,"Property",2500
"10620","MD",1976,"Property",775000
"10621","ME",1976,"Property",250000
"10622","MI",1976,"Property",32050060
"10623","MN",1976,"Property",3475250
"10624","MO",1976,"Property",8625000
"10625","MS",1976,"Property",52412500
"10626","MT",1976,"Property",2525000
"10627","NC",1976,"Property",4937500
"10628","ND",1976,"Property",1482500
"10629","NE",1976,"Property",6082590
"10630","NH",1976,"Property",250000
"10631","NJ",1976,"Property",250000
"10632","NM",1976,"Property",25000
"10633","NV",1976,"Property",0
"10634","NY",1976,"Property",553000
"10635","OH",1976,"Property",1127750
"10636","OK",1976,"Property",11010810
"10637","OR",1976,"Property",0
"10638","PA",1976,"Property",8535250
"10639","RI",1976,"Property",0
"10640","SC",1976,"Property",3655250
"10641","SD",1976,"Property",252500
"10642","TN",1976,"Property",3825030
"10643","TX",1976,"Property",36102780
"10644","UT",1976,"Property",0
"10645","VA",1976,"Property",335000
"10646","VT",1976,"Property",0
"10647","WA",1976,"Property",0
"10648","WI",1976,"Property",667500
"10649","WV",1976,"Property",250000
"10650","WY",1976,"Property",555800
"10651","AK",1977,"Property",NA
"10652","AL",1977,"Property",28135000
"10653","AR",1977,"Property",450500
"10654","AZ",1977,"Property",0
"10655","CA",1977,"Property",5025000
"10656","CO",1977,"Property",3502500
"10657","CT",1977,"Property",0
"10658","DE",1977,"Property",277500
"10659","FL",1977,"Property",1103250
"10660","GA",1977,"Property",4630250
"10661","HI",1977,"Property",NA
"10662","IA",1977,"Property",5380500
"10663","ID",1977,"Property",0
"10664","IL",1977,"Property",11402500
"10665","IN",1977,"Property",3603000
"10666","KS",1977,"Property",18382620
"10667","KY",1977,"Property",2350000
"10668","LA",1977,"Property",10473750
"10669","MA",1977,"Property",25000
"10670","MD",1977,"Property",25250
"10671","ME",1977,"Property",25000
"10672","MI",1977,"Property",7010530
"10673","MN",1977,"Property",10600000
"10674","MO",1977,"Property",63435000
"10675","MS",1977,"Property",5712750
"10676","MT",1977,"Property",6e+05
"10677","NC",1977,"Property",3358000
"10678","ND",1977,"Property",2127500
"10679","NE",1977,"Property",11093500
"10680","NH",1977,"Property",0
"10681","NJ",1977,"Property",50000
"10682","NM",1977,"Property",305000
"10683","NV",1977,"Property",25000
"10684","NY",1977,"Property",2802500
"10685","OH",1977,"Property",35227500
"10686","OK",1977,"Property",9238340
"10687","OR",1977,"Property",0
"10688","PA",1977,"Property",8057500
"10689","RI",1977,"Property",NA
"10690","SC",1977,"Property",3180000
"10691","SD",1977,"Property",807500
"10692","TN",1977,"Property",4380000
"10693","TX",1977,"Property",29888720
"10694","UT",1977,"Property",0
"10695","VA",1977,"Property",750000
"10696","VT",1977,"Property",0
"10697","WA",1977,"Property",NA
"10698","WI",1977,"Property",48330000
"10699","WV",1977,"Property",250000
"10700","WY",1977,"Property",3270
"10701","AK",1978,"Property",NA
"10702","AL",1978,"Property",6452500
"10703","AR",1978,"Property",14458500
"10704","AZ",1978,"Property",0
"10705","CA",1978,"Property",3130090
"10706","CO",1978,"Property",290250
"10707","CT",1978,"Property",0
"10708","DE",1978,"Property",0
"10709","FL",1978,"Property",19427780
"10710","GA",1978,"Property",13525000
"10711","HI",1978,"Property",250
"10712","IA",1978,"Property",13825000
"10713","ID",1978,"Property",2525000
"10714","IL",1978,"Property",2780250
"10715","IN",1978,"Property",930000
"10716","KS",1978,"Property",7628180
"10717","KY",1978,"Property",7775000
"10718","LA",1978,"Property",261130000
"10719","MA",1978,"Property",250
"10720","MD",1978,"Property",627500
"10721","ME",1978,"Property",250
"10722","MI",1978,"Property",1428310
"10723","MN",1978,"Property",28733530
"10724","MO",1978,"Property",5852500
"10725","MS",1978,"Property",104152750
"10726","MT",1978,"Property",1e+06
"10727","NC",1978,"Property",1562750
"10728","ND",1978,"Property",3590280
"10729","NE",1978,"Property",71618000
"10730","NH",1978,"Property",27750
"10731","NJ",1978,"Property",0
"10732","NM",1978,"Property",27530
"10733","NV",1978,"Property",0
"10734","NY",1978,"Property",3052500
"10735","OH",1978,"Property",17200000
"10736","OK",1978,"Property",6780000
"10737","OR",1978,"Property",25000
"10738","PA",1978,"Property",1385000
"10739","RI",1978,"Property",NA
"10740","SC",1978,"Property",1052750
"10741","SD",1978,"Property",1252500
"10742","TN",1978,"Property",3600000
"10743","TX",1978,"Property",4041180
"10744","UT",1978,"Property",0
"10745","VA",1978,"Property",802500
"10746","VT",1978,"Property",0
"10747","WA",1978,"Property",27500
"10748","WI",1978,"Property",2750000
"10749","WV",1978,"Property",275030
"10750","WY",1978,"Property",1325000
"10751","AK",1979,"Property",NA
"10752","AL",1979,"Property",6710250
"10753","AR",1979,"Property",48910500
"10754","AZ",1979,"Property",25000
"10755","CA",1979,"Property",2525030
"10756","CO",1979,"Property",2781280
"10757","CT",1979,"Property",2.5e+08
"10758","DE",1979,"Property",5e+05
"10759","FL",1979,"Property",42673090
"10760","GA",1979,"Property",8957750
"10761","HI",1979,"Property",NA
"10762","IA",1979,"Property",67765750
"10763","ID",1979,"Property",30
"10764","IL",1979,"Property",3375000
"10765","IN",1979,"Property",352500
"10766","KS",1979,"Property",7765090
"10767","KY",1979,"Property",3550500
"10768","LA",1979,"Property",6050000
"10769","MA",1979,"Property",2525000
"10770","MD",1979,"Property",3077500
"10771","ME",1979,"Property",0
"10772","MI",1979,"Property",1057530
"10773","MN",1979,"Property",13100030
"10774","MO",1979,"Property",8050500
"10775","MS",1979,"Property",2805000
"10776","MT",1979,"Property",5e+05
"10777","NC",1979,"Property",1125280
"10778","ND",1979,"Property",580500
"10779","NE",1979,"Property",11010310
"10780","NH",1979,"Property",0
"10781","NJ",1979,"Property",252500
"10782","NM",1979,"Property",333030
"10783","NV",1979,"Property",250000
"10784","NY",1979,"Property",275000
"10785","OH",1979,"Property",550000
"10786","OK",1979,"Property",34597750
"10787","OR",1979,"Property",NA
"10788","PA",1979,"Property",2960000
"10789","RI",1979,"Property",0
"10790","SC",1979,"Property",8250500
"10791","SD",1979,"Property",33325000
"10792","TN",1979,"Property",332500
"10793","TX",1979,"Property",327300980
"10794","UT",1979,"Property",0
"10795","VA",1979,"Property",6327500
"10796","VT",1979,"Property",0
"10797","WA",1979,"Property",0
"10798","WI",1979,"Property",7905500
"10799","WV",1979,"Property",255030
"10800","WY",1979,"Property",27552530
"10801","AK",1980,"Property",NA
"10802","AL",1980,"Property",4635250
"10803","AR",1980,"Property",20125000
"10804","AZ",1980,"Property",0
"10805","CA",1980,"Property",3080000
"10806","CO",1980,"Property",286000
"10807","CT",1980,"Property",0
"10808","DE",1980,"Property",0
"10809","FL",1980,"Property",36203000
"10810","GA",1980,"Property",24600250
"10811","HI",1980,"Property",250
"10812","IA",1980,"Property",35805000
"10813","ID",1980,"Property",25000
"10814","IL",1980,"Property",8077530
"10815","IN",1980,"Property",34110250
"10816","KS",1980,"Property",4057500
"10817","KY",1980,"Property",7125000
"10818","LA",1980,"Property",2850000
"10819","MA",1980,"Property",0
"10820","MD",1980,"Property",525000
"10821","ME",1980,"Property",0
"10822","MI",1980,"Property",52910500
"10823","MN",1980,"Property",36277560
"10824","MO",1980,"Property",36375000
"10825","MS",1980,"Property",65255000
"10826","MT",1980,"Property",1e+06
"10827","NC",1980,"Property",828250
"10828","ND",1980,"Property",180250
"10829","NE",1980,"Property",303080530
"10830","NH",1980,"Property",250000
"10831","NJ",1980,"Property",25000
"10832","NM",1980,"Property",2530
"10833","NV",1980,"Property",0
"10834","NY",1980,"Property",2777500
"10835","OH",1980,"Property",57130000
"10836","OK",1980,"Property",19057750
"10837","OR",1980,"Property",NA
"10838","PA",1980,"Property",1008585250
"10839","RI",1980,"Property",NA
"10840","SC",1980,"Property",11075000
"10841","SD",1980,"Property",252530
"10842","TN",1980,"Property",1730250
"10843","TX",1980,"Property",346345140
"10844","UT",1980,"Property",0
"10845","VA",1980,"Property",2802500
"10846","VT",1980,"Property",0
"10847","WA",1980,"Property",250000
"10848","WI",1980,"Property",19767780
"10849","WV",1980,"Property",5075500
"10850","WY",1980,"Property",275500
"10851","AK",1981,"Property",NA
"10852","AL",1981,"Property",30355530
"10853","AR",1981,"Property",1332500
"10854","AZ",1981,"Property",750000
"10855","CA",1981,"Property",30000
"10856","CO",1981,"Property",32530000
"10857","CT",1981,"Property",0
"10858","DE",1981,"Property",0
"10859","FL",1981,"Property",9073250
"10860","GA",1981,"Property",3327500
"10861","HI",1981,"Property",NA
"10862","IA",1981,"Property",24387500
"10863","ID",1981,"Property",5000
"10864","IL",1981,"Property",45535000
"10865","IN",1981,"Property",1077530
"10866","KS",1981,"Property",31562840
"10867","KY",1981,"Property",5025250
"10868","LA",1981,"Property",2943310
"10869","MA",1981,"Property",25000
"10870","MD",1981,"Property",2525000
"10871","ME",1981,"Property",25000
"10872","MI",1981,"Property",282500
"10873","MN",1981,"Property",62958240
"10874","MO",1981,"Property",59085710
"10875","MS",1981,"Property",1030000
"10876","MT",1981,"Property",0
"10877","NC",1981,"Property",7275000
"10878","ND",1981,"Property",503000
"10879","NE",1981,"Property",2075590
"10880","NH",1981,"Property",2500000
"10881","NJ",1981,"Property",250000
"10882","NM",1981,"Property",280030
"10883","NV",1981,"Property",0
"10884","NY",1981,"Property",255000
"10885","OH",1981,"Property",33660000
"10886","OK",1981,"Property",305485210
"10887","OR",1981,"Property",0
"10888","PA",1981,"Property",1550000
"10889","RI",1981,"Property",0
"10890","SC",1981,"Property",2585500
"10891","SD",1981,"Property",850000
"10892","TN",1981,"Property",400030
"10893","TX",1981,"Property",66247010
"10894","UT",1981,"Property",30
"10895","VA",1981,"Property",575000
"10896","VT",1981,"Property",0
"10897","WA",1981,"Property",250
"10898","WI",1981,"Property",27030000
"10899","WV",1981,"Property",5e+05
"10900","WY",1981,"Property",0
"10901","AK",1982,"Property",NA
"10902","AL",1982,"Property",3912780
"10903","AR",1982,"Property",176945710
"10904","AZ",1982,"Property",30
"10905","CA",1982,"Property",5110030
"10906","CO",1982,"Property",39070
"10907","CT",1982,"Property",2500
"10908","DE",1982,"Property",0
"10909","FL",1982,"Property",12763340
"10910","GA",1982,"Property",8428000
"10911","HI",1982,"Property",750000
"10912","IA",1982,"Property",8811050
"10913","ID",1982,"Property",250
"10914","IL",1982,"Property",318277930
"10915","IN",1982,"Property",1025000
"10916","KS",1982,"Property",50907920
"10917","KY",1982,"Property",36550000
"10918","LA",1982,"Property",3959240
"10919","MA",1982,"Property",0
"10920","MD",1982,"Property",2500
"10921","ME",1982,"Property",0
"10922","MI",1982,"Property",9590530
"10923","MN",1982,"Property",9430000
"10924","MO",1982,"Property",188414080
"10925","MS",1982,"Property",107625250
"10926","MT",1982,"Property",252530
"10927","NC",1982,"Property",930030
"10928","ND",1982,"Property",675300
"10929","NE",1982,"Property",4913420
"10930","NH",1982,"Property",0
"10931","NJ",1982,"Property",2500000
"10932","NM",1982,"Property",25250120
"10933","NV",1982,"Property",30
"10934","NY",1982,"Property",250280
"10935","OH",1982,"Property",6100000
"10936","OK",1982,"Property",317232270
"10937","OR",1982,"Property",0
"10938","PA",1982,"Property",77500
"10939","RI",1982,"Property",NA
"10940","SC",1982,"Property",5307750
"10941","SD",1982,"Property",576060
"10942","TN",1982,"Property",3575000
"10943","TX",1982,"Property",106049110
"10944","UT",1982,"Property",25030
"10945","VA",1982,"Property",30
"10946","VT",1982,"Property",25000
"10947","WA",1982,"Property",25030
"10948","WI",1982,"Property",12105000
"10949","WV",1982,"Property",5e+05
"10950","WY",1982,"Property",303300
"10951","AK",1983,"Property",NA
"10952","AL",1983,"Property",16092780
"10953","AR",1983,"Property",4580530
"10954","AZ",1983,"Property",552500
"10955","CA",1983,"Property",26030280
"10956","CO",1983,"Property",286000
"10957","CT",1983,"Property",30
"10958","DE",1983,"Property",250000
"10959","FL",1983,"Property",99904150
"10960","GA",1983,"Property",6182620
"10961","HI",1983,"Property",2500
"10962","IA",1983,"Property",10735560
"10963","ID",1983,"Property",25030
"10964","IL",1983,"Property",38552530
"10965","IN",1983,"Property",75500
"10966","KS",1983,"Property",31136360
"10967","KY",1983,"Property",2605280
"10968","LA",1983,"Property",149380430
"10969","MA",1983,"Property",280
"10970","MD",1983,"Property",1e+05
"10971","ME",1983,"Property",0
"10972","MI",1983,"Property",50978780
"10973","MN",1983,"Property",8003090
"10974","MO",1983,"Property",35836340
"10975","MS",1983,"Property",14750000
"10976","MT",1983,"Property",255030
"10977","NC",1983,"Property",7102750
"10978","ND",1983,"Property",578540
"10979","NE",1983,"Property",1602650
"10980","NH",1983,"Property",0
"10981","NJ",1983,"Property",2500000
"10982","NM",1983,"Property",3e+05
"10983","NV",1983,"Property",30
"10984","NY",1983,"Property",42775000
"10985","OH",1983,"Property",53777500
"10986","OK",1983,"Property",9487090
"10987","OR",1983,"Property",30000
"10988","PA",1983,"Property",64400030
"10989","RI",1983,"Property",0
"10990","SC",1983,"Property",8105060
"10991","SD",1983,"Property",3116270
"10992","TN",1983,"Property",800030
"10993","TX",1983,"Property",63151280
"10994","UT",1983,"Property",0
"10995","VA",1983,"Property",7030030
"10996","VT",1983,"Property",2500000
"10997","WA",1983,"Property",75030
"10998","WI",1983,"Property",2183610
"10999","WV",1983,"Property",0
"11000","WY",1983,"Property",25090
"11001","AK",1984,"Property",NA
"11002","AL",1984,"Property",39258000
"11003","AR",1984,"Property",238205000
"11004","AZ",1984,"Property",3e+05
"11005","CA",1984,"Property",2530
"11006","CO",1984,"Property",400250
"11007","CT",1984,"Property",0
"11008","DE",1984,"Property",525000
"11009","FL",1984,"Property",5240280
"11010","GA",1984,"Property",12782750
"11011","HI",1984,"Property",NA
"11012","IA",1984,"Property",270938000
"11013","ID",1984,"Property",102500
"11014","IL",1984,"Property",14125210
"11015","IN",1984,"Property",0
"11016","KS",1984,"Property",82751890
"11017","KY",1984,"Property",3877500
"11018","LA",1984,"Property",106235000
"11019","MA",1984,"Property",52500
"11020","MD",1984,"Property",7775000
"11021","ME",1984,"Property",250000
"11022","MI",1984,"Property",16628560
"11023","MN",1984,"Property",93552500
"11024","MO",1984,"Property",70212780
"11025","MS",1984,"Property",130302750
"11026","MT",1984,"Property",275000
"11027","NC",1984,"Property",351602500
"11028","ND",1984,"Property",355000
"11029","NE",1984,"Property",42067530
"11030","NH",1984,"Property",775000
"11031","NJ",1984,"Property",0
"11032","NM",1984,"Property",0
"11033","NV",1984,"Property",0
"11034","NY",1984,"Property",577500
"11035","OH",1984,"Property",275000
"11036","OK",1984,"Property",142430640
"11037","OR",1984,"Property",302500
"11038","PA",1984,"Property",17802500
"11039","RI",1984,"Property",0
"11040","SC",1984,"Property",230607500
"11041","SD",1984,"Property",5627500
"11042","TN",1984,"Property",10025030
"11043","TX",1984,"Property",109842070
"11044","UT",1984,"Property",370
"11045","VA",1984,"Property",3.3e+07
"11046","VT",1984,"Property",0
"11047","WA",1984,"Property",50000
"11048","WI",1984,"Property",89157500
"11049","WV",1984,"Property",0
"11050","WY",1984,"Property",2880250
"11051","AK",1985,"Property",NA
"11052","AL",1985,"Property",23213120
"11053","AR",1985,"Property",53350060
"11054","AZ",1985,"Property",25000
"11055","CA",1985,"Property",252500
"11056","CO",1985,"Property",630000
"11057","CT",1985,"Property",2500250
"11058","DE",1985,"Property",0
"11059","FL",1985,"Property",34748500
"11060","GA",1985,"Property",13327500
"11061","HI",1985,"Property",0
"11062","IA",1985,"Property",28427500
"11063","ID",1985,"Property",52500
"11064","IL",1985,"Property",6307500
"11065","IN",1985,"Property",5105000
"11066","KS",1985,"Property",13312500
"11067","KY",1985,"Property",2600000
"11068","LA",1985,"Property",425000
"11069","MA",1985,"Property",250
"11070","MD",1985,"Property",0
